1,黨有黨發言人…… 顯示更多
1,被裁的這些不知道有多少人投她
1,好好做事！好好做事
1,把握當下你們懂不懂？
1,難怪聽起來有點耳熟
1,我們台灣版也有一個這種
1,一點都不意外
1,車輪就是這麼囂張
1,桃園發大財了
1,民進黨學著點
1,中間選民其實較在乎自己的利益是否被照顧到，這一塊很重要。
1,民進黨學一下好嗎？
1,看看人家是怎麼顧票源的
1,今日香港明日台灣
1,說真的
1,2013蔡英文還沒當總統
1,你馬英九改全募兵制不成功
1,變成募徵並行
1,2013改成徵兵4個月…… 顯示更多
1,一直有幫助台灣是美國，
1,一直想併吞台灣是口國！
1,讚啦！我要是年輕個２０歲明年去當兵，肯定也會打出滿靶。
1,那些媒體被用力打臉了！！
1,去台化 去你個XX
1,要飯幫只剩跪舔？
1,台灣還在吵要開放小三通.......
1,笑屎
1,沙警田繞跑了嗎？
1,垢民洞中常委耶！！！
1,這種人投票肯定不是投綠對吧 呵呵
1,朱立倫：重建軍人光榮感
1,快
1,妳先報名呀！
1,堵藍2023年1月初開春台北線下聚會
1,特別邀請史書華醫師來座談
1,盾牌牙醫史書華 
1,歡迎堵藍粉絲來參加…… 顯示更多
1,抗中保台是議題！自己國家、自己救！高達近7成支持義務當兵恢復一年！
1,所以是誰給的壓力？
1,東森記者你不知道嗎？
1,我覺得這次小英出大絕了
1,包三餐宵夜
1,住宿通舖免費還包水電
1,周休二日遇紅則放
1,軍警優惠…… 顯示更多
1,蕭空欸～
1,我幫你去掛號好嗎？
1,哈哈哈哈哈
1,以後等畢業的年輕人難抉擇了
1,所以你的辦法只會跪？
1,小英開記者會的重點整理
1,幫高調分享出去
1,這是中固某地方台商太太微信公眾號截圖
1,有人說：
1,自己以前當兵薪水才6000多
1,現在直接跳到2萬
1,覺得不公平
1,要不，你再去當兵呀！…… 顯示更多
1,大家可以開始加強戒備
1,哈哈哈哈哈
1,還是他們自己人說疫情最中肯
1,1126連黑道貪污都能投票
1,倒退兩名變全世界第三就合理了！！！
1,真不懂投匪淚安，是在投什麼？
1,保家衛國動起來~
1,等等
1,酒駕不是六法全書唯一厶刑嗎？
1,啊！是國民黨
1,那沒事沒事
1,爭取蝦咪碗糕預算啦！
1,當時你們都在反對前瞻計畫啦
1,丟水球麵粉玩得很開心嘛！
1,要飯幫機關算盡，藉口一堆！
1,議長副議長排上黑的 
1,就是國民黨的排黑條款
1,讚讚讚
1,900芯叫國民黨老人滾一邊去
1,別阻擋他們要制霸台灣
1,我認真問
1,這是哪個華國修圖app設計出來的？
1,小編今天看了全台縣市首長的就職典禮
1,說個笑話
1,朱立倫曾說過：
1,國民黨排黑條款比民進黨更嚴格！
1,二翠都烙跑了，還敢宣誓？不會良心不安？今天背棄選民， 明日背棄台灣！
1,恭喜國民黨
1,排(上)黑條款成功
1,空氣防病毒.....
1,厲害了我的國
1,國民黨籍花蓮縣議長張峻經過兩輪投票，驚險以兩票之差連任議長，隨即拋出震撼彈表示，對黨主席朱立倫放任黨內以「排黑」追殺他非常不滿，即刻宣布退黨，將維持無黨籍身分，直到朱立倫離開黨主席職位才願回黨。
1,台北市議員就職典禮
1,二翠烙跑給媒體追
1,堵藍不是民進黨員
1,不介入不評論台南正副議長選舉
1,一個今年剛當選議員
1,嗆一個已經連任五屆議員的下次還敢選？
1,明天高雄正副議長選舉
1,大概確定了
1,C國7噗噗抗議就代表
1,美國ㄅㄅ認真要做
1,中國一帶一路對開發國家高利息
1,付不出錢就50、100年割地賠款
1,美國總統拜登簽了！
1,呃....
1,他到底知不知道他自己在講什麼？
1,今天遇到一個有在看抖音的年輕人
1,他跟我講一件出乎大家意料之外的事
1,文正的小劇場不知道演到第幾集了
1,900芯跟費鴻泰同場尷尬沒互動
1,記者故意問她打招呼沒
1,900芯就再走進去伸手想致意
1,費鴻泰卻縮手
1,而且直接走人不鳥900芯…… 顯示更多
1,郭台銘為何被叫「摩西哥」？
1,摩西分紅（鴻）海
1,漩渦正解
1,不但要烙跑
1,而且拖到不用補選的時候再跑
1,這才叫吃像難看
1,幫高調闢謠
1,這舉動超暖心~
1,哈哈哈哈哈
1,被柯文哲罵狗的
1,以後要出來血流成河了.....
1,解封前
1,中國人見面：你核酸了沒？
1,解封后
1,中國人見面：你羊(指陽性)了沒？…… 顯示更多
1,都有人北七到違規被禁言說成限制言論自由
1,被騙去柬埔寨也正常
1,藍白誰還在吵這個
1,貼這篇給他們看
1,大家過年口罩戴好
1,都要好好DER
1,只有選前是排黑
1,選後是把黑的排上去
1,拜託中視記者
1,要抄請抄原著
1,別亂改
1,哈哈哈哈哈啊哈哈哈哈哈
1,冬至沒長輩圖可以發嗎？
1,堵藍超貼心
1,大家可以下載起來送給家中長輩
1,Line群傳起來
1,你先別動怒
1,先把西瓜ㄉㄠ放下來.....
1,中國自己都不用BNT
1,所以現在出現大量虧損被查帳
1,而中國復星又代理亞洲BNT
1,台灣要買只能跟中國復星買…… 顯示更多
1,你的員工跳躍式的進行地板壓力測試
1,被關在廠區宿舍內體驗饑餓三十
1,與大白互相練習肉體衝擊武術
1,你在哪裡?? …… 顯示更多
1,臉書廣告已經夠誇張的了
1,竟然還有直播拍賣的廣告
1,連最怕屎的舔共黃安、女黃安
1,都得武漢肺炎好幾天
1,還病的很嚴重買不到藥
1,可以想像中國疫情有多嚴重了…… 顯示更多
1,郭台銘沒變
1,但不禮貌變了
1,賴清德選主席要辦座談請黨員
1,大家砲聲隆隆
1,我是沒意見
1,因為我不是民進黨黨員
1,不予置評…… 顯示更多
1,我覺得台北的家長很有趣
1,連理由都差不多的推銷員
1,祝你晚上有個好夢
1,假帳號
1,
1,朱立倫更嚴格的標準？
1,BB你知道你在說什麼嗎
1,台灣有一個曾經的首富
1,2021年台灣疫苗短缺時
1,他就乘坐自己專機去捷克
1,花35美金打BNT…… 顯示更多
1,堵藍公民小教室
1,透早
1,阮老北問我
1,王鴻薇為什麼叫「二翠」
1,害我突然愣住不知道怎解釋…… 顯示更多
1,還債沒票
1,發現金券有票
1,1949年國民黨戰敗逃難來台灣
1,把握當下好好做事把握當下好好做事把握當下好好做事把握當下好好做事把握當下好好做事把握當下好好做事把握當下好好做事把握當下好好做事
1,期待聖誕節！沒立院保護傘囉~
1,難得贊成一下廢立委
1,我也覺得她蠻多餘的
1,嚇到我了
1,別
1,讓他繼續當
1,林北對苗栗還沒笑夠
1,張喬瑜為何辭職
1,跟貓貓示弱
1,其實道理很簡單
1,不想打就說嘛！
1,當初是誰一直吵著要用口國的疫苗？
1,感謝小英、蘇貞昌、陳時中們守住台灣~
1,這個黨的人
1,應該是全台灣最會玩迴力鏢的
1,原來選上立委
1,是用來賺錢的
1,匪淚安貪得無厭~
1,你覺得高虹安會貪這60萬？
1,沒
1,現在可能金額近200萬了
1,台灣面對出口中國最大的敵人
1,不是中國刁難
1,而是一堆滯台中國人幫中國講話
1,北檢頂樓遭掛民進黨旗
1,嗆地檢署底層不爽綠營高層
1,檢方聲明反擊不忍了
1,中國就沒幫忙呀！
1,去年怎麼不講？
1,你們為什麼一定要買這個給人家賺？
1,為什麼不是要多買默德納？
1,車輪上周還在說要協助口國醫療需求
1,難怪我怎覺得這句話那麼熟...
1,厲害了，我的國
1,嚴重？官方數據卻很漂亮~
1,全世界都是中國人
1,雖然他沒得冠軍
1,但我發現他超有迷因潛力的
1,原來是中天狂粉~
1,跟藍白網軍吵申請項目
1,實在很無聊
1,他們就是要造謠
1,你怎闢謠都沒用…… 顯示更多
1,林北第一次聽過叫現任檢察官當副市長的...
1,統媒說法
1,是要查弊案
1,那市政呢？…… 顯示更多
1,好吧！
1,反正拿到大力神盃
1,馬丁就算用這姿勢防守球門
1,我也是信的
1,一大早看了嘉義市選舉下面留言
1,李俊毅是誰？
1,蛤？嘉義有選舉？
1,叫正規軍處理啊！
1,我們側翼沒空！…… 顯示更多
1,星期六的堵藍台北場線下聚會
1,團長我講了一個空軍的理論
1,覺得當時講的不夠清楚
1,其實我2019年曾發文過可能大家都忘了
1,現在用文字再敘述一次…… 顯示更多
1,昨晚台北聚會
1,大概討論以下問題
1,有時候看這些新聞都覺得很好笑
1,如果台灣不賺錢
1,那你回來幹嘛？
1,快12/25各縣市議會正副議長選舉了
1,這些人
1,是不是請館長上直播解說一下？
1,什麼館長雙標
1,你們誤會了…… 顯示更多
1,民進黨要如果真的那麼厲害
1,選後才針對高虹安
1,那選前為何不直接羈押就好了？
1,讓她連選都不用選…… 顯示更多
1,今天看到有小孩
1,身上綁著抗議宣傳黃布
1,寫著：
1,幫幫我們
1,只要公園…… 顯示更多
1,讚哦
1,4%仔開始要反新竹火葬場了沒？
1,發起人是民眾黨你們自己人呦！
1,摳連唷！地方選舉贏了還是被看沒有
1,嘉義市選完了
1,民進黨輸慘了
1,高嘉瑜 
1,@王世堅
1,林淑芬 …… 顯示更多
1,哈哈哈哈哈
1,如果你們選前動作有那麼大
1,大到讓楊文科別拿那麼高票
1,選後楊文科敢那麼囂張說蓋就蓋嗎？…… 顯示更多
1,我爸副市長！你竟然敢開單！
1,昨天台北場線下聚會完美結束
1,謝謝大家來參加台北場線下聚會
1,四趴黨不去演戲，可惜了~
1,新竹要蓋火葬場後
1,彰化也要蓋了
1,名嘴張友驊認為
1,解套方法非常簡單
1,就是高虹安就任當天
1,只要任命柯文哲新竹市副市長
1,幫高虹安查新竹市弊案…… 顯示更多
1,一直禁一直禁
1,結果賣到別的地方越來越多
1,挺貪汙就直說嘛！
1,藍營跟果凍鼓吹的神藥
1,民進黨：
1,我們要訂排黑條款
1,館長表示
1,如果發傳票或打電話通知
1,高虹安應該都會到案說明
1,現在卻各路搜索
1,直呼「噁心」…… 顯示更多
1,其實堵藍梗圖影片沒上logo
1,就是要給你們撒出去用的
1,堵藍根本不在乎你們有沒有標出處
1,我們不是靠堵藍流量過活
1,不需要像柯粉一樣計算kpi…… 顯示更多
1,推給助理就逃掉嗎？想太多
1,我覺得
1,我們把這位說台灣疫情
1,比中國嚴重的國民黨人
1,送去北京感受一下
1,你們說好不好？
1,阿彌陀佛
1,別飄過來就好
1,國民黨說台灣疫情比中國嚴重
1,疫情不該是民進黨政府
1,阻擾開放小三通原因
1,等等啦！
1,你們ptt虹衛兵到底要崩潰多久
1,一直洗也不能改變高虹安貪污的事實
1,哈囉！可以不要再幻想了嗎？現在的所有建設跟經費都跟她沒有關係
1,感謝美國！誰是朋友，誰是敵人，此時已很清楚！
1,好喔 沒問題 
1,對啦！台灣很嚴重
1,不喜歡美國送臺灣武器
1,你們也可以送啊！
1,我們很歡迎的
1,為何給他們交保？
1,難道檢察官不怕他們串供？
1,不管啦！美國就是要掏空台灣
1,讚啦！
1,堵藍無限期支持韓國瑜再戰2024總統
1,國民黨黨內初選
1,有韓投韓
1,沒韓郊遊
1,我還是覺得
1,就算後來起訴
1,還沒一審判決前
1,要讓她就職市長沒關係
1,因為如果她沒就職…… 顯示更多
1,哈
1,一改偵字案
1,他們就崩潰了
1,只高虹安有事？另四名立委呢？
1,快
1,列偵字案了
1,當初說他字案沒事的柯網軍
1,不繼續出來辯護嗎？
1,昨天早上9時30分
1,北檢檢察長林邦樑致電立院秘書長林志嘉
1,轉知立法院長游錫堃同意後
1,主任檢察官鄧定強
1,檢察官盧慧珊…… 顯示更多
1,快三點囉
1,聽說寒流要來
1,這位大哥
1,你也太直白了.....
1,我想這一次真的可以說
1,早知如此何必當初
1,你們看
1,這個女人也太狠了....
1,現在一定一堆人很納悶
1,聲押就聲押
1,又不是已經抓進去關
1,幹嘛大家都在等消息？…… 顯示更多
1,依刑事訴訟法第93條之一規定
1,檢調共用詢問、偵訊的時間
1,共為二十四小時
1,會不會連爸媽都有事
1,水好深，原來搞定司法，就是找個替ㄙˇ鬼~
1,到目前為止
1,館長還沒對他推薦的人犯法
1,表示任何意見
1,沒事，沒事，數字調一下就沒事~
1,就算再增1000個法務，也沒救了！？
1,關她了沒啦！
1,動力火車
1,原作詞：鄔裕康
1,改詞：堵藍團長
1,不要肥了虹安
1,瘦了助理們
1,人家檢調在搜索了
1,你助理要進去幹嘛？
1,是有東西忘了拿嗎？
1,高虹安被約談
1,馬上就地震
1,這就是老天
1,在幫高虹安伸冤
1,人無照天理…… 顯示更多
1,大家還好嗎？
1,干勒
1,堵藍公民小教室
1,多次上館長直播鏡頭
1,館長還大力推薦新北市議員蔡淑君候選人
1,結果這次選舉被檢舉
1,疑似透過建設公司
1,（她的政治獻金有多數建設公司）…… 顯示更多
1,好吧！
1,反正台北市政府犯錯
1,都算民進黨頭上
1,沙包黨不是當假的
1,又是你們KMT
1,隔壁正在到處搶藥，這時候開放沒問題嗎？
1,欺負台灣就很唱秋
1,被美國欺負一下就GGYY
1,讚的啦！！！
1,咦？？？
1,選前每天在高端黑幕的那些人
1,選後怎不繼續追了？
1,都經過兩個禮拜多
1,網路上完全看不到高端討論？…… 顯示更多
1,原來弊案也可以被WBC認可？
1,收割~收起來~
1,噢！
1,民進黨良心出手了
1,加油嘿！
1,嘉義靠你們正規軍了…… 顯示更多
1,加油！
1,當那些罵妳的人
1,有天能享受到
1,不會無緣無故被抓去關的言論自由
1,他們就會知道你的感受…… 顯示更多
1,當選民是塑膠？
1,為了賺中國人的錢
1,連命都可以不要了.....
1,館粉愛買館長生產的魚油
1,其實我沒意見
1,就跟理太賣心理諮商課程一樣
1,一個願打一個願挨…… 顯示更多
1,鄰國目前解封狀態不核酸
1,也停用可以監控人民消費的行程碼
1,完全不疫調準備放生
1,有專家估計接下來的春運
1,可能會造成大規模感染…… 顯示更多
1,要飯幫始終站在台灣的對立面：當台灣食品遭禁輸中，朱立倫第一時間罵的是蔡政府。當中口疫情大爆發在狂搶醫療資源，朱立倫第一時間卻要求台灣協助！哈囉，你是台灣人嗎？
1,11月各大百貨公司週年慶
1,把買菜錢拿來買非必須品
1,12月說日本蛋便宜台灣蛋很貴
1,物價飛漲都買不起菜…… 顯示更多
1,有人當初就道歉了
1,現在還拿出來嘴啊！
1,哈哈哈哈哈
1,我們又被獨立了
1,各位施主一直問老衲
1,阿彌陀佛、我佛慈悲
1,四大良心一定可以幫老吳贏得勝利的
1,各位施主請幫忙集氣
1,#佛系空戰
1,豬阿倫你認真的嗎？人家在刁難偶們商品，你在那邊推要讓他們來看病？？？？
1,財政部公布
1,累計今年前11月實徵淨額首次達3兆797億元
1,已較全年預算數多出3554億元
1,預期
1,今年稅收將可超出預算數4500億元以上…… 顯示更多
1,地方選舉剛選贏就嗨了
1,已經有第三位想烙跑的
1,如果高虹安被抓
1,林北就不能再笑新竹市人
1,如果林姿妙被抓
1,林北就不能再笑宜蘭人…… 顯示更多
1,這官方聲明是當大家都沒看過影片嗎？
1,現在C國要這樣欺負台灣
1,台灣就跟進美國
1,發晶片禁令
1,政府沒在幫民眾？
1,人家C國2022開始修改規定
1,我們政府2021就開始準備了
1,不用等爆料啦！
1,我被你們國民黨律師團告很多次
1,C國真靠北
1,那乾脆先手把手教到會
1,是不是比較快！！
1,以前那個站著賺錢的館長
1,現在快跪下去了
1,光明正大的搶匪~
1,藍白網軍開始洗佳德鳳梨酥一星了
1,大家有空去按五星
1,順便用新台幣下架他
1,刑法第165條規定：
1,偽造、變造、湮滅或隱匿
1,關係他人刑事被告案件之證據
1,或使用偽造、變造之證據者
1,處二年以下有期徒刑…… 顯示更多
1,其實我蠻愛跑到藍軍地盤找素材的
1,因為
1,台灣有言論自由
1,才能分辨出誰是北七
1,居然扯到蔡依林那邊去
1,王定宇誤會阿北了
1,其實他要去新加坡
1,是為了履行他當初8年前政見
1,奇怪了
1,人家就不爽公布配比
1,沒賣中國又沒差
1,這樣也要被罵！
1,費鴻泰回應
1,現在大家都還在忙立委補選
1,「還是先處理這個吧」
1,建議徐巧芯「多為黨想一想」…… 顯示更多
1,承認了吼！真的有討論這件事
1,這還不買爆！
1,剪你護照，不讓你出國，是日常~
1,又是一個臥底在堵藍的記者
1,中國為何要擋台灣進口？
1,設定進口商一堆規矩表格要填？
1,為何都是規定廠商？
1,為何都是限制成品？
1,為何以前不用？…… 顯示更多
1,#設計對白
1,高嫦鵝：那顆檳榔已經沒用了
1,2019年
1,不准我罵那就解約
1,2022年
1,都是你們一直在譙
1,還選什麼址
1,就哪個縣市居民最挺核的
1,以後核廢料就放他們縣市啊！
1,反核的人少比較不會被抗議…… 顯示更多
1,曹董在演講後觀眾提問：
1,「會不會買台灣媒體？」
1,最近常看到這種新聞
1,而且都是在FB上看到的
1,這隨便問任何跟法律相關的專家都知道
1,屬於言論自由範圍告不成
1,更別說你館長就自稱混過黑道
1,2018年
1,楊文科拿107877票
1,2022年
1,楊文科拿163145票
1,整整多出5萬5千多票…… 顯示更多
1,剛剛在跟我年邁的老北聊政治網紅現象
1,就是這樣
1,以前還有粉絲勸我別理館長就好
1,結果不理會只是助長他的氣焰
1,這就是在替中國說話吧？
1,而且整天只會幹譙的，只有某隻黑猩猩吧？
1,計算題：
1,有一個網紅前妻
1,把離婚後面對心理諮商100小時
1,拿出來賣錢
1,光預購就賣300多萬…… 顯示更多
1,陳嘉行在推特發：
1,我們的國家和媒體
1,竟然被館長這樣的人控制
1,這才叫黑道治國吧！…… 顯示更多
1,林北會被常山笑到肚子疼
1,為何堵藍星期六、日發文量那麼少？
1,這問題
1,你們應該怪其邁
1,參加活動都沒時間
1,哪有時間發文！…… 顯示更多
1,一個遊行還沒開始辦
1,口號都改來改去
1,拜託先決定到底是要反黑道還是反民進黨好嗎？
1,館粉在車上被甩到都快口土了
1,失憶a顫抖藍
1,辛苦了 看來我們又被刁難？！
1,從昨天下午5點多收到中國方面窗口訊息，告知我國輸中產品註冊相關狀況，食藥署同仁即連夜加班整理資料，今天也動員50幾位同仁犧牲假日，包括署長、副署長也親自督陣，希望能在最短時間內整理比對出無法通過註冊的廠商名單，並儘速通知這些廠商補件，再送中方審核，看是否能維護他們的權益。
1,烙跑王 鴻薇
1,全國大掃黑 #昌館行動
1,這麼快就不反黑了膩？
1,要不要改遊行反健身工廠或萵苣
1,我從來沒反對館長辦反黑遊行
1,哈哈哈哈哈
1,說他染黑又不高興說要告人
1,以前黑道不是有義氣格調嗎？
1,還怕人家說
1,好啦好啦隨便妳
1,就算妳說1+1=5也可以
1,堵藍重大公告
1,館長因為被起底曾是黑道
1,怕影響到
1,後來要舉辦的反黑遊行正當性
1,所以出來澄清
1,以前的黑道不會欺負窮人…… 顯示更多
1,記者耳多沒聽清楚
1,所以灌腸是在幹嘛？
1,在網路上政論
1,沒觸及
1,代表你沒票
1,幹嘛在意一個連觸及都沒超過1000的粉專發文…… 顯示更多
1,已羨慕~選對市長很重要！
1,台灣史上最會落跑的，落跑王！
1,原來王鴻薇是在說丁守中跟侯友宜
1,侯友宜最近狂打臉王鴻薇！
1,你現在才知道數字造假？
1,林北2年前就說過了
1,中國除了武漢肺炎是真的
1,其他都是假的
1,對！我就是在說妳
1,謠傳說什麼助理都留在台北
1,沒跟來新竹市
1,高虹安解釋是有些要留台北
1,我記得去年前年大選跟補選
1,都有人跟我賭這個
1,但是人都不見了
1,去跟新北侯友宜說！
1,這位應該是最年輕國民黨的涼心
1,人家民進黨排黑條款又沒指你老闆
1,你硬要扯出你老闆是黑道的傀儡
1,所以排黑條款擋不住？…… 顯示更多
1,說一套、做一套，要飯幫很會！
1,一堆藍白粉來靠腰說堵藍怎可以支持賴清德
1,排黑條款多加了滲透法國安法
1,已經提案連署了
1,現在送程序委員會
1,就能院會一讀
1,再送各委員會討論表決…… 顯示更多
1,台灣曾幾何時
1,需要聽一些自己是黑道的人定義什麼是黑道？
1,是覺得他們曾經酒駕的所以開車一定比較安全？
1,講的好像蓋核電廠費用、保養、核廢處理
1,都不用錢一樣
1,你們知道為何
1,王鴻薇到現在為止
1,不敢公開表態支持公職人員排黑條款嗎？
1,台積電去美國設廠
1,國民黨說會被「去台化」
1,台灣半導體產業會被掏空
1,館長說：
1,討厭民進黨是年輕人的共識
1,真夠其邁的
1,你這樣要求國民黨
1,國民黨就沒人選正副議長了
1,到時還不是爽到民進黨
1,計畫通…… 顯示更多
1,二翠，現在妳知道館長的心情了吧？
1,捍衛台灣，拒絕急統、紅統、舔共！
1,館長直播罵到：
1,其實可以想像
1,好了，造謠的人你們可以回家了
1,高虹安辦公室表示
1,過去造成台灣生技產業重創的浩鼎案
1,想必社會大眾仍歷歷在目
1,經由媒體持續放話、未審先判
1,即便最後獲司法判決無罪…… 顯示更多
1,這人國民黨系的
1,超瞭der
1,北檢發聲明
1,偵查作為也與相關人員
1,是否為北檢同仁家屬無關
1,請外界勿作無謂渲染及揣測
1,黃惠玟(小兔)目前尚未被另簽分為貪汙案被告…… 顯示更多
1,哎呦
1,恰吉全程參與欸
1,這次真的有在賣力輔選
1,對麻
1,正規軍要有正規軍樣子…… 顯示更多
1,看看人家Intel技術出身的執行長Gelsinger，前陣子接受CNBC訪問怎麼說好嗎？
1,12/25就職市長=立委卸職
1,以下開放留言
1,12/25檢察官會不會請她去喝咖啡？
1,聽說昨晚不只台北
1,六都都在掃
1,希望繼續掃到明年3、4月春安演習
1,誰損失最大的記得
1,冤有頭債有主啊！
1,不敗呂布
1,不獻人頭
1,三奇賈詡「荊軻刺秦，公子獻頭」
1,#詐領助理費收押禁見
1,高嫦鵝不知道會不會背後涼涼的
1,林北一年前就警告過其他縣市了
1,你們覺得沒差沒關係的
1,現在都別給林北提三小罷免
1,林北決定要笑你們笑四年
1,提罷免就是跟林北過不去…… 顯示更多
1,看這些國民黨的粉專在黑屏東
1,林北敢賭這些人根本沒來過屏東
1,昌粉不禮貌發文說
1,黃國昌2019年就在追查台北議會
1,現在綠營側翼才在po影片
1,圖片這幾個人
1,你們自己google
1,或是等網友留言po資料
1,本來就是該你出來承擔了
1,這行為跟聽訓習近平吳斯懷有什麼不同？那天把台灣賣了都不知道！
1,國民黨不敢面對的真相
1,到時那些被掃進去的黑道
1,應該每天都會很感謝館長給他們更生的機會
1,今日頭條
1,以前為了上節目演浪子回頭的人設
1,就自稱自己是黑道
1,現在洗白了
1,就不准人家說他是黑道…… 顯示更多
1,請問臉書大神
1,為何我一個高雄人
1,看到台北市政府的公車
1,會不由自主的想深蹲？
1,林北比較想知道的八卦是
1,完全沒年輕人會用的ptt
1,怎有臉說其他平台使用者沒年輕人......
1,投票前
1,還是了解一下候選人的兩岸立場
1,她反美親中喔！
1,都有伴奏了
1,你不唱一下嗎？
1,如果阿館沒有老大指使槍手的證據
1,但阿館覺得要趕盡殺絕
1,只要跟槍手有關的都該抓去關
1,看的出來這人有多虛偽了吧？
1,#恩恩爸加油
1,我不知道洪健益這麼兇餒！
1,洗臉何志偉洗的真徹底
1,既然沒人要講
1,反正堵藍黑到底林北來講
1,每次看到一堆藍白粉專ptt
1,罵堵藍只會監督在野黨
1,沒有好嗎
1,林北罵過其邁好幾次了…… 顯示更多
1,對！你說的對好不好？
1,就算你說1+1=87都可以
1,職場性騷擾最佳反示範
1,我還以為這是常識
1,原來有很多人不知道
1,國昌老師的呼籲
1,這樣看來中國國民黨知道
1,然後雙標阿！！
1,堵藍逆向操作第一堂課
1,經過2022選舉
1,讓林北學到一件事
1,既然他們覺得票投國民黨下架民進黨沒差
1,那我們就 #逆向操作…… 顯示更多
1,剛剛才看到很久之前
1,一個堵藍粉絲留言
1,歡迎來到大跳票時代
1,是你們自己投的車輪黨嘿
1,大家對於館長製造謠言
1,民進黨又不提告
1,覺得很擔憂2024
1,你大哥侯友宜什麼時候變民進黨了？
1,你不敢嘴侯友宜對不對阿？呵呵
1,慘了
1,阿館
1,照你邏輯
1,是不是你大哥侯友宜也遭黑道控制？…… 顯示更多
1,看吧！
1,新竹縣民政局長都出來說「符合法規」了
1,所以你們的小孩如果吃營養午餐
1,#被飄來的祖先的骨灰參雜到
1,你們小孩使用的水源…… 顯示更多
1,我：
1,最近時代公園開幕了
1,明天要不要帶小孩去玩？
1,要反黑的出來講一下
1,我隨便舉幾個例子就好
1,這表單上面這一些
1,你們反過誰嗆過誰了？
1,我們可是全部都罵過唷…… 顯示更多
1,連林北發幾篇文都要計算
1,真認真
1,是到底有多怕林北啦~~~
1,別氣，別氣！票投農農，讓王鴻薇家和又甜蜜~
1,堵藍公民小教室
1,因為昨天新竹生命園區事件
1,做了一張新版的
1,以後會時常更新
1,歡迎提建議…… 顯示更多
1,林北真的很想口土！！！
1,小孩子才做決定
1,我兩個都要
1,之前舉辦反紅媒
1,昨天館長跟黃國昌在直播說
1,他們明年要辦反黑道遊行
1,林委員版上的留言真精彩阿，這些肯定都是自發的鄉民留言對吧？絕對不是什麼網軍阿側翼阿還是啥小腦粉出征。
1,我沒差啊！大家一起來開心啊
1,哈哈哈哈哈
1,先說好這沒出征
1,林北去護航楊文科政見
1,火葬場蓋起來
1,從頭到尾都沒攻擊楊縣長與他的粉絲…… 顯示更多
1,寫得非常好
1,不能只有我看到
1,#全世界幾乎所有執政黨，在疫後選舉皆是重創，畢竟面對人類史上最嚴重的浩劫之一，挑毛病找麻煩比設法降低傷害容易太多，而百姓在抗疫期間受到的損失與不滿，直接投射在執政者身上是正常的人性。
1,KMT-1？
1,粉絲提供的地獄梗
1,這句居然可以變成事實
1,阿北先把自己鬍子刮乾淨
1,再去沖繩玩？ok?
1,你說的都對
1,就提名24中2
1,夠嚴格的
1,嚴格到快團滅了…… 顯示更多
1,呼叫那群自稱「民進黨良心」的！
1,沒關係，還有擦汗學姐~
1,民眾黨主席改選
1,昨天報名截止
1,目前只有一個人報名
1,林北覺得很可以
